"","K1_L_10","B1_S_8","U1_L_5","M1_L_4","K1_L_12","B1_S_1","U1_L_7","B1_S_6","U2_L_7","K1_L_1","B1_L_1","K1_S_16","K1_S_18","M1_S_6","K1_S_3","U1_L_3","S1_L_1","B1_S_7","K1_L_9","K1_L_19","U2_S_7","U2_L_2","K1_S_6","U2_L_5","S1_S_5","K1_S_5","B1_S_5","U2_S_2","U2_S_9","B1_L_3","B1_L_9","K1_S_4","K1_S_1","B1_L_7","M1_S_8","M1_L_1","B1_S_4","U1_L_1","K1_L_8","B1_L_4","K1_L_16","K1_L_11","U2_L_10","K1_L_3","U2_S_10","M1_S_3","K1_S_7","S1_L_9","S1_L_4","K1_S_11","K1_L_2","K1_S_2","S1_S_6","M1_S_1","K1_S_10","M1_L_8","K1_S_17","M1_L_6","M1_L_9","K1_L_20","K1_L_17","U1_L_2","M1_S_9","K1_S_14","S1_S_7","M1_S_7","S1_L_5","K1_S_15","B1_L_8","M1_S_2","S1_S_1","B1_L_5","B1_S_2","S1_L_8","K1_S_19","S1_S_8","U2_L_3","U2_L_1","M1_S_10","K1_L_4","K1_L_7","K1_S_20","S1_L_6","U2_S_4","B1_S_9","U2_L_6","K1_S_8","S1_S_10","K1_S_12","U2_L_4","U2_S_8","U2_S_5","S1_S_9","K1_S_13","B1_S_3","K1_S_9","S1_L_2","B1_L_6","K1_L_6","S1_L_3","M1_L_10","K1_L_18","K1_L_15","S1_L_10","U2_S_1","K1_L_5","B1_L_2","M1_L_7","U2_L_9"
"S1_L_6",0.927613816936392,0.568736660874809,0.89393052966707,0.864735324058364,0.956246952816049,0.881885564395877,0.906160750713994,0.787997401331817,0.969984172085661,0.886893614594127,0.846354697890743,0.170262642463873,0.557529087280283,0.456345405859703,0.0876046596286858,0.960061796963777,0.37883422550769,0.458111216820953,0.95424159872938,0.208447941477947,0.0856755037115589,0.05555118075789,0.139027652126028,0.987603376538876,0.801132417511271,0.191386085214577,0.0965733793380433,0.951126812035571,0.130173719873219,0.862235075070316,0.50683213192621,0.609058523804174,0.312166357538408,0.115675711134617,0.328844154616766,0.910630375033248,0.762613015950998,0.774437296885239,0.593681696753825,0.827361563517915,0.868195220701492,0.811522931980536,0.963709770446418,0.863850032438339,0.979402851049501,0.2091834961243,0.940474942086046,0.138539446483229,0.901649349705733,0.391561924585702,0.994033846014246,0.101832874626691,0.658948515390902,0.355161945630093,0.115149094781683,0.148342777549147,0.51847473716261,0.734336564896542,0.350284772615571,0.49252768519514,0.499371394764088,0.944123314065511,0.902872334046253,0.358262333017776,0.282322939354472,0.339493637003718,0.17080802129259,0.682593448633139,0.215963194778794,0.193447787053079,0.204199620739096,0.383380168606985,0.192765406796269,0.190974100559487,0.358808683540857,0.211335152186887,0.348181016928548,0.103605072009495,0.194288896126409,0.52924641606828,0.152867655215767,0.131204261682905,0,0.059616724738676,0.134129430660721,0.077577155446925,0.894447172202747,0.113112644753772,0.630187568565542,0.284191699090357,0.266893613551583,0.0550431262101743,0.173309550170173,0.172087012707301,0.19778342941953,0.202281429802931,0.0558835692979137,0.232031741213711,0.0794487161883839,0.143335699530217,0.321109726683508,0.300234216483882,0.206704224560615,0.166150189892588,0.217087593023132,0.679151078536361,0.332191844559007,0.148766950849688,0.0616710182767624
"U2_S_4",0.908691928923143,0.546156033298056,0.877662877662878,0.861420160496155,0.955552775494156,0.862276543369129,0.877749934236941,0.797698929921957,0.945901082732863,0.885051202241802,0.84539989020259,0.135502017854959,0.533384728969599,0.458405813908539,0.0940646672070612,0.932906343194373,0.385196533126272,0.432852702858258,0.92904629878067,0.175588818122656,0.0748498214660786,0.0454864389601615,0.145388071021567,0.965783851605683,0.771013112507404,0.196986150006668,0.0921014597485186,0.920759250360404,0.125155190965357,0.868064224865544,0.524003578173144,0.589648091407454,0.352523206639705,0.0738812214162124,0.323821034227849,0.88486574450773,0.766389999136232,0.750220618257972,0.613539520275272,0.80547652916074,0.898437669759458,0.786794521945372,0.934767759562842,0.861070228853262,0.940404849355168,0.262574639065269,0.93146435071242,0.104277820121951,0.899578360608876,0.395644959192658,0.990617372416418,0.0650017814382421,0.637121202438619,0.3593546265746,0.121428168325213,0.113390742396436,0.496440694576848,0.734348615668908,0.393932877438963,0.499136245690115,0.481503618357532,0.914155660982177,0.917372012972801,0.362461026813552,0.286725682847477,0.342219499083831,0.174358356428485,0.710320509032169,0.225513924853353,0.213902578202002,0.188943297789575,0.446448180223015,0.155879888164579,0.168874683125758,0.37246096377314,0.221031353309048,0.321667219992153,0.0692541415880848,0.233097692379558,0.531012492724527,0.187647500045736,0.136960501765113,0.059616724738676,0,0.143654637090809,0.042831333515135,0.888782445028007,0.122770826505234,0.626673342468641,0.255601401426594,0.229886529891249,0.0196915570270977,0.175707714442035,0.17839295307796,0.165901309610962,0.208042651022673,0.0205841616070106,0.241487858152383,0.0418939818827648,0.110656223572834,0.381864133316785,0.269959268780718,0.214468879783705,0.131979031153056,0.216399047688968,0.676673100351799,0.307503249293163,0.154812662717428,0.0291770788453253
"B1_S_9",0.923976356612491,0.636196038832348,0.887189621744631,0.856996279035269,0.958848243910958,0.868656488160477,0.892453353679684,0.775045794639521,0.971290192091137,0.871543439890175,0.823592029539935,0.253640202630063,0.623462679317941,0.376820558960805,0.100374213477905,0.959852102911724,0.289332557189037,0.531336709024756,0.953176558070363,0.290729647451635,0.168842854954817,0.139333862014274,0.0175462443787451,0.991044054354659,0.771149007548225,0.0711449773835724,0.0968869288455738,0.949183884447939,0.0780241250424737,0.85612212332896,0.467142628401353,0.669277181862506,0.366654015706653,0.200493818061211,0.442999647175803,0.895840628052264,0.739901407951201,0.733744010951403,0.579993677777388,0.806509674516274,0.892360707786425,0.77952114749221,0.964191651086942,0.841338921126155,0.98299372634417,0.161323956130428,0.936908379424174,0.221211767557523,0.896289076600967,0.281063410153189,0.993150776557463,0.182798130559325,0.59893216080402,0.464484993789894,0.055025774600303,0.231254150250122,0.586768355714769,0.70290214169227,0.325847372844051,0.443776565374611,0.572772382120912,0.938282703685894,0.923517534447946,0.252599223600583,0.17440607522192,0.451988740359248,0.0448916226610371,0.665405622951762,0.08501761311115,0.0781922174423152,0.0970072021458593,0.353972944397755,0.278117725307616,0.285615547912518,0.264912280701754,0.0806381417788886,0.426924502329521,0.184323988477397,0.0968791273296483,0.468304035080971,0.0853199100895938,0.12936262500502,0.134129430660721,0.143654637090809,0,0.157876302501386,0.876034840762614,0.0264530091839824,0.555881633651259,0.365130325153194,0.350927033492823,0.135466874232853,0.0468640431676908,0.0398611045045902,0.280483964531367,0.0780651063681949,0.135380502015244,0.101439715862244,0.159614806481957,0.225121912009003,0.274011070608883,0.380378362146626,0.327971957470899,0.24848716036967,0.0921694352981952,0.612870136086986,0.413690435912357,0.0523668412592536,0.146153770359349
"U2_L_6",0.935180281732762,0.533669517952102,0.901004400101644,0.882165868164546,0.966567227409931,0.893667722222811,0.919373022017576,0.804430158174469,0.978030571018972,0.891680666808989,0.863901047622803,0.102007169543055,0.518403900207259,0.474148946314485,0.111897815413079,0.971062882582081,0.409365433937288,0.409853827764276,0.963106358370171,0.140520155482045,0.111253207550304,0.0819189455214619,0.162630952837791,0.994470046082949,0.815943768215327,0.211983906144243,0.123891594854502,0.961906562374459,0.163269197591959,0.875395118011168,0.538198254261992,0.573625679125835,0.362463799381566,0.0795922793320321,0.309020018621974,0.922840297359651,0.772942994958949,0.792154377433165,0.648705705942704,0.839144076549802,0.912389228990967,0.82692693194347,0.973575094694847,0.871021979359092,0.99021892272678,0.277078728107465,0.948771884103834,0.0676110753380554,0.923177174568029,0.409653148998122,0.996339903867355,0.0329366087006381,0.682652100207195,0.332137152113753,0.13732917409388,0.0788363072148953,0.474322194478386,0.741693056671551,0.403449254790632,0.507078045037625,0.457559754403918,0.957921801022168,0.929407295133544,0.376114081996435,0.317524038717509,0.319151132186907,0.198431403616486,0.718732996502138,0.238071430803362,0.230509618629767,0.229617981183743,0.471831849234918,0.128432487980328,0.13638181963648,0.385688784617739,0.234996264630198,0.289281032449614,0.0282122424926953,0.245715104321221,0.539814745337369,0.201759456627768,0.151526165935388,0.077577155446925,0.042831333515135,0.157876302501386,0,0.899756993375573,0.144599170566526,0.650200543407944,0.220792345602856,0.206919814313863,0.0238972487173307,0.201294808775926,0.194178735994083,0.130920402561757,0.223251813187887,0.0229535850453133,0.253149066357211,0.014277076054824,0.0718021278757983,0.405653985004165,0.238010281027589,0.18057721770576,0.0956809163677352,0.244498196214635,0.699437183499671,0.274824871592859,0.169655326518072,0.0164163345935084
"K1_S_8",0.413740163182542,0.8094643923807,0.695282199710564,0.528630681068722,0.339788628446596,0.357303507385569,0.730880327067502,0.3700845807535,0.890793731362223,0.227376137512639,0.568394437420986,0.888542501134071,0.950994337735278,0.775615385624172,0.820134356318685,0.82977338845506,0.649436683852583,0.936958234830575,0.51044873716045,0.744152500593423,0.886037341234396,0.879230995941871,0.849746756767479,0.886413983886789,0.807907877305615,0.75305752388791,0.826403612798122,0.784279772212007,0.878965576465392,0.38942701364063,0.345838368499289,0.799252399286017,0.510012062726176,0.760992907801418,0.925375114332195,0.611067041657652,0.391346902902343,0.66952772073922,0.399705845967753,0.171749381831939,0.0648112436168407,0.611711166233715,0.736905488559315,0.0418541417149516,0.715701674815814,0.884071323438536,0.268268547650462,0.907544895623373,0.53951616676805,0.720715729091976,0.158815287239697,0.825005884492757,0.796738406052766,0.91181932144988,0.839206018079525,0.908159907461883,0.807430839657506,0.380767861683193,0.457798598184943,0.463567285485094,0.890182311237709,0.857772470073076,0.95529115641401,0.643230865110077,0.849266395074586,0.931636712854987,0.863939749879085,0.180867528901929,0.86499881291548,0.867036812122264,0.755461283401599,0.834402408692237,0.908063706814845,0.893857006392828,0.636693652943041,0.864283711388893,0.93439852068014,0.902227352400496,0.867660251772537,0.334012219959267,0.754126116030646,0.731750523385557,0.894447172202747,0.888782445028007,0.876034840762614,0.899756993375573,0,0.879448474155394,0.709654223080558,0.926231759934069,0.923301788633999,0.89594160850743,0.870835956628192,0.863362732745345,0.912562032442041,0.790579326629483,0.895790988192843,0.862935033926224,0.877640815875297,0.907939257230323,0.845264460656592,0.921590516021509,0.774330309154233,0.902574889953644,0.864746638482767,0.650447305258564,0.932356423919479,0.797941336988666,0.897508640390872
"S1_S_10",0.917268249898799,0.62130314999834,0.88216513653484,0.849499050959852,0.950529610014444,0.862154303037802,0.880933735441625,0.775459947536537,0.96194678946022,0.873410459891003,0.816330777480751,0.238947900859889,0.608997832106291,0.389989481065919,0.0861786314234249,0.947159487949568,0.293777831267301,0.518409339268104,0.943698609995815,0.276502468987113,0.146695626936796,0.117127938854392,0.0339843318989297,0.982315781510062,0.765648472709064,0.0947504581222378,0.0755797425171588,0.937573914512587,0.0522869722869723,0.854367667364289,0.470678215997051,0.657637318453471,0.349803747102848,0.181484520835776,0.42160344805794,0.889917332014414,0.741021565613139,0.727802106386652,0.576354230760466,0.801145809930353,0.886408618313917,0.773025222776016,0.952821706246364,0.844082451137414,0.968875602059459,0.17472647912781,0.929876911600149,0.204853173905398,0.88357314771527,0.303201309328969,0.992710954320251,0.169206375545046,0.595359614714747,0.448660632712478,0.0424627547659023,0.213575728138498,0.574852781834456,0.708230394578951,0.335302528006033,0.451036565903482,0.559423254907692,0.922239936229574,0.918789709013188,0.273521569374345,0.182192889608368,0.432231903526939,0.0621452114997253,0.670018138253801,0.11071198864119,0.0955769664856902,0.109631812701586,0.357749957305939,0.256929437571863,0.266985784974532,0.280957964680382,0.106052917723813,0.413670635308531,0.170840432880497,0.117223998763686,0.480086893555395,0.0848522294305427,0.116327431458139,0.113112644753772,0.122770826505234,0.0264530091839824,0.144599170566526,0.879448474155394,0,0.563658061679543,0.351347845824596,0.332373318443306,0.12174574387176,0.0625534768633074,0.0659293622239447,0.265950788089645,0.102570462232244,0.122269337622459,0.127389633425305,0.1463599643487,0.211319599352666,0.280964158128214,0.366958478360229,0.311464172556666,0.234173074472153,0.109809346244061,0.616738712381453,0.397885846360845,0.0481663113006397,0.127833741019665
"K1_S_12",0.830206978640862,0.837663129649957,0.786241604529391,0.636534296028881,0.856431096389902,0.646725690446076,0.563014763014763,0.617099577377843,0.83078182314245,0.707553289384362,0.451557942764735,0.671968979268105,0.856589128389151,0.444956008955883,0.547649909828674,0.749448207626151,0.41087460179554,0.813812573159815,0.83293437886917,0.670971945027559,0.627559483861164,0.601177921922878,0.530483531885074,0.895484069728633,0.538341260016939,0.50924100542139,0.535230007077141,0.755383689158524,0.580973457769754,0.748393673191236,0.570663625771586,0.861514122386989,0.712300146163434,0.59997110139797,0.77326829866863,0.524921793534932,0.625935047826336,0.316958933898352,0.441588785046729,0.586321880414528,0.724744171731938,0.47977481234362,0.800108818482401,0.656378306608109,0.706005931784478,0.616552013863362,0.786765262982438,0.68315909567161,0.586907826552105,0.34452846516803,0.893869265123833,0.60414212190736,0.265037840102653,0.763664368490538,0.535313292285404,0.686913964231807,0.822554059036589,0.626359744543477,0.679383018943812,0.683712516524038,0.820522068436951,0.721282120153998,0.907347531965859,0.433144607057651,0.450393610735185,0.783856967709422,0.525615614606779,0.481780322748568,0.502318505892487,0.511210523512808,0.524862357480383,0.404859054286365,0.698988257883465,0.69134015680803,0.437821407743828,0.503750364113021,0.784302330209934,0.663681518090496,0.516729152970024,0.594980572010956,0.540567072818617,0.569895955629327,0.630187568565542,0.626673342468641,0.555881633651259,0.650200543407944,0.709654223080558,0.563658061679543,0,0.755334204714472,0.741509416535048,0.635740671342149,0.523804651797285,0.526305909657161,0.710034987444446,0.476782017154688,0.636835556506964,0.492332495969405,0.625528187158611,0.685520335827368,0.425036539926303,0.755396815682023,0.692578343998299,0.68831313367389,0.495523845694753,0.16009576047759,0.778066710824359,0.517753722065557,0.639717879888415
"U2_L_4",0.947692474687476,0.354667721244541,0.91860776146779,0.911750055558536,0.973514260243489,0.920775225274468,0.943692433903867,0.84523846882865,0.982518944898523,0.916792802478392,0.904668161353238,0.138282159027196,0.336164684720695,0.601111792946612,0.315967111433638,0.97870928303205,0.561273889259711,0.208008652478646,0.971474481823274,0.193508579943654,0.304652611901547,0.286483253588517,0.366424670549242,0.994993300434655,0.866187881789665,0.400904150091772,0.325415285811325,0.971846227986371,0.358376919652793,0.900568951503658,0.637262391587651,0.40400092269838,0.476914667867018,0.274740423163992,0.135917463561817,0.9468145537872,0.819506367465576,0.854238387916584,0.735477324405798,0.878081176479222,0.934750277382142,0.877314672001833,0.979947753481067,0.905149619502128,0.992294879072408,0.437292169371633,0.960237018556058,0.158325620686871,0.946782979696012,0.570025722744407,0.996574268413307,0.241356724545361,0.77597104519774,0.120298155917004,0.342006409304102,0.148826478821249,0.283302699974183,0.79545044119387,0.518095620040677,0.601158767017256,0.263565124078862,0.971384877503053,0.937331927050228,0.535589940499318,0.496864122424661,0.106017054248661,0.398233638126082,0.787602972943287,0.43548212935968,0.426938763087412,0.40851317449097,0.615186343962261,0.111149046385684,0.11306929073124,0.542345078979344,0.43241476376893,0.0734614158163265,0.194280800379911,0.438449593520689,0.640440659426518,0.387466143903132,0.342448859218746,0.284191699090357,0.255601401426594,0.365130325153194,0.220792345602856,0.926231759934069,0.351347845824596,0.755334204714472,0,0.0246727748691099,0.242769126020466,0.40157174155245,0.396628070490381,0.0963293592529512,0.415053953262573,0.242024613577511,0.448623817495231,0.231139951675321,0.152470197937685,0.566782566507641,0.0184518594365216,0.226948646574851,0.133958992640016,0.438958170355713,0.792288050919587,0.0579080159285041,0.367477011860958,0.235205739663377
"U2_S_8",0.935657855220981,0.367665853171755,0.907300616555598,0.899252884803442,0.967909397764054,0.904894814909329,0.925143403441683,0.841887898072909,0.968988215232769,0.914384993583921,0.895342537411026,0.122136235240774,0.350306996050849,0.590156573203678,0.30047907615707,0.961803258167772,0.543959960210851,0.227851045318678,0.957172932330827,0.180041152263374,0.280456551031731,0.2612913701188,0.351852262726217,0.982757588457163,0.84777837801337,0.388073067206395,0.300926087716233,0.955402167613808,0.333276639169997,0.897493364050684,0.627166025486111,0.419750533186842,0.467903274909755,0.255914172144539,0.115596818807102,0.930530164533821,0.815790132732282,0.834118233697158,0.716967018021081,0.862323450820715,0.92949289865207,0.858077676387497,0.964312750081107,0.901054539462844,0.97522735297205,0.425116254029355,0.950526665607074,0.141539763647733,0.93656191369606,0.559433853072967,0.995184287299174,0.22687834836012,0.754077315300329,0.142806504921802,0.328367786918934,0.131057000068803,0.302472620526137,0.790386210652296,0.509521343751636,0.594269400587161,0.283764152189312,0.9516900055929,0.930312409664888,0.524881212526538,0.474969572737172,0.123744972586598,0.37958002106715,0.78220572529631,0.422944261572142,0.411662369132312,0.38467513027269,0.597617351250145,0.0909743319857426,0.0961499649780965,0.531841999193873,0.419063547776652,0.0970530610596053,0.179879601457319,0.426171680755843,0.633249403657567,0.374986767165633,0.329315898667831,0.266893613551583,0.229886529891249,0.350927033492823,0.206919814313863,0.923301788633999,0.332373318443306,0.741509416535048,0.0246727748691099,0,0.228060159982602,0.380250097277007,0.383288557821468,0.079939380198327,0.402249349129296,0.227821265492498,0.436720284335319,0.216575918533279,0.137295623607597,0.54982562271698,0.0421096585616548,0.214505427026535,0.118759166368824,0.414914107643402,0.778437547427531,0.0814014400608071,0.354313752411785,0.21938270190876
"U2_S_5",0.932427010678353,0.549347743286993,0.897977791083773,0.877654496467743,0.96448956000289,0.888619116574303,0.914312657461752,0.800211193241816,0.975660003052037,0.888725121953539,0.857094268261159,0.123931755777003,0.534423326789001,0.459118636114804,0.0896677287209832,0.967659117906273,0.391661885637789,0.428285177745221,0.960220816700017,0.163456928535076,0.0903814332385761,0.0596266442618216,0.140012984202554,0.992703980269918,0.808127553844161,0.191826747076164,0.101566779883861,0.958396295393614,0.141478471880026,0.871743868130126,0.526783324411135,0.588400523360963,0.350634670496632,0.0687072988689583,0.328996963359446,0.917627579681864,0.768199795512368,0.78296295305246,0.638054942607851,0.833106784472075,0.908388545266448,0.81901038295228,0.970597738287561,0.865465848409979,0.987282782628225,0.260365419049771,0.945893369696854,0.0901644599749944,0.917656465799229,0.392153946480259,0.995370685547008,0.0502305265712206,0.66958643152827,0.352700126702204,0.115543381080104,0.101277646723557,0.49146895236048,0.735285604013894,0.391712331738068,0.497824138796286,0.475578073427576,0.953669215186565,0.927929152589809,0.358838383838384,0.296561086963662,0.339215355336596,0.175920656857166,0.710999940206884,0.216053941242575,0.208150832414264,0.209530418690724,0.454512076186105,0.150447774593935,0.158566504836378,0.368977907208179,0.212831282915076,0.310283612487461,0.0518949559808372,0.224385988881065,0.529773619950754,0.182611751215994,0.131557750692619,0.0550431262101743,0.0196915570270977,0.135466874232853,0.0238972487173307,0.89594160850743,0.12174574387176,0.635740671342149,0.242769126020466,0.228060159982602,0,0.178633688139626,0.172673458291014,0.153232724858449,0.202763405927887,0.00145224746296769,0.231998785460224,0.0264553897920994,0.0946572315252858,0.386559330367863,0.259952886516539,0.203234781631162,0.118801805371057,0.222381513693757,0.68658606152519,0.296389369768495,0.149191086691087,0.0116653608426917
"S1_S_9",0.911305665163472,0.655939587076652,0.875427820559834,0.841001508912816,0.951466362407032,0.849871329594193,0.864743438165051,0.76890450120518,0.956497251509417,0.867079727469666,0.805505737319566,0.293308681105828,0.642710778613896,0.355075153089627,0.143423830749216,0.938250373680066,0.25260730301089,0.559716249897291,0.936841095266081,0.330220492866407,0.199728808230081,0.170538451354021,0.0627409744128987,0.978531140768986,0.744280962686459,0.0871309700216574,0.129649445704747,0.928411226283567,0.109733836148002,0.851606985551207,0.449033629686896,0.689489949468321,0.402714393132868,0.234943458257362,0.468360379649334,0.873536027301637,0.733089911623387,0.700533483322255,0.551751650105172,0.785853774708264,0.883701029549405,0.749648520516593,0.945344817816059,0.833605083824575,0.961065796628602,0.188716228504456,0.923081254575145,0.259834406623735,0.878170470282473,0.254054811803463,0.99283949932003,0.225228883281611,0.561002803784289,0.496675924645914,0.100599555385894,0.26819888620821,0.612633305988515,0.69503952131196,0.344724916976132,0.431761645855785,0.600139825218477,0.907310589277802,0.917374157740244,0.227307263701753,0.128519232046768,0.479374129219074,0.0168577535950253,0.654887628450056,0.0527771673797552,0.0424980728646709,0.114920165646772,0.315701363195138,0.310173570657119,0.323106956236379,0.240197004622807,0.0481152708092114,0.460963662212879,0.226986043366977,0.0657933005399527,0.454356989841752,0.130574562832627,0.173479180640834,0.173309550170173,0.175707714442035,0.0468640431676908,0.201294808775926,0.870835956628192,0.0625534768633074,0.523804651797285,0.40157174155245,0.380250097277007,0.178633688139626,0,0.0166214174273043,0.319082209545767,0.0486253884771695,0.179271105643549,0.0696312250472788,0.202935494792185,0.266511095859071,0.235517449109682,0.416540914889739,0.366144975288303,0.28933469442102,0.0481849030027531,0.582265550796581,0.448470270382036,0.0983325822442542,0.187331727362902
"K1_S_13",0.918055176181371,0.655170367607478,0.881361242940444,0.844773980577555,0.952246567523861,0.857731414234781,0.878868419136387,0.763648089127326,0.96528834342,0.860880893021584,0.806816993691841,0.28342801779187,0.643008865092601,0.351605379500806,0.132109289151099,0.950783285617782,0.258483430549324,0.554281957153033,0.946167138674219,0.319085886489201,0.200377477194086,0.171217802412781,0.0490385177392016,0.986290346615802,0.755421196442067,0.0723612932656669,0.129101673322128,0.940190770817221,0.112685914260717,0.847585129192863,0.447672451297917,0.686841781117201,0.39414340611874,0.231083303404344,0.46877877100079,0.880877986298445,0.727964962017955,0.713437723876778,0.560433978010813,0.794722106391851,0.880821459629407,0.762224948875256,0.956367038543867,0.827504462293619,0.973804988662131,0.177652659988477,0.929712676056338,0.257503106161704,0.881977671451356,0.245027353064946,0.985225710596109,0.213207985143918,0.573313205565765,0.488802428707015,0.0863279450916076,0.267301218593763,0.6073557448657,0.69033080525815,0.334353443690727,0.426544971143246,0.593666491845858,0.924470562146579,0.920640347353396,0.21921366395094,0.141212443499069,0.477515317328812,0.0115565493188806,0.647674791342649,0.0533898962725368,0.0475166902690674,0.115444007046695,0.322587910695684,0.30802082624379,0.315207326722672,0.231876386368219,0.0495204994529188,0.45647309392861,0.220059909169968,0.0663495116149603,0.44797139809584,0.116066286335235,0.160293206690068,0.172087012707301,0.17839295307796,0.0398611045045902,0.194178735994083,0.863362732745345,0.0659293622239447,0.526305909657161,0.396628070490381,0.383288557821468,0.172673458291014,0.0166214174273043,0,0.315227160954432,0.0410093882676553,0.172574358974359,0.0692387547799577,0.189866608222672,0.261137050260917,0.244091176717975,0.406971486910231,0.355602918921489,0.277666281857739,0.0617552850736707,0.585694813114284,0.443417950167533,0.0832891844671138,0.183194434599455
"B1_S_3",0.938121797306572,0.433002212770954,0.907303991542684,0.896056129341526,0.966735015893101,0.904209851479859,0.927352201945143,0.825689031907558,0.975452680972636,0.903426096924155,0.883338299774382,0.0444798251983506,0.416037029473828,0.544922081836474,0.231423287366377,0.969053791315619,0.497883630206924,0.295132549477835,0.962638645650905,0.111549750701752,0.22101716483739,0.198497647006428,0.28336185648895,0.98997354940723,0.840371220891613,0.323982199045573,0.240435434857868,0.961568849308922,0.274570763486385,0.888288804331519,0.593352045881454,0.479191551101663,0.427757032319993,0.191580514664569,0.185851249426808,0.931808637421259,0.799331651094592,0.823704886349313,0.696096599723282,0.857077659671571,0.922154451461064,0.852348443753007,0.971303479243099,0.889685104811155,0.984318942673631,0.370084202292133,0.950354270394485,0.0653088485399324,0.930932478766555,0.506396707086439,0.995064229476495,0.154933199971422,0.73349603166465,0.211754184234062,0.258752060127867,0.0552296865526239,0.366852229419559,0.772117462662865,0.469415002487609,0.561351956285246,0.3498097414088,0.958395063239994,0.932026491632665,0.471450463632349,0.420293744074134,0.19811320754717,0.31566682650649,0.759004031223356,0.35676406546323,0.34748327079695,0.331860334847825,0.555809545049063,0.0177002634276742,0.0210199773452786,0.479374061869188,0.352528815102002,0.168157191828966,0.103249850072822,0.361132734789904,0.59876659653196,0.311726787088948,0.263912828429683,0.19778342941953,0.165901309610962,0.280483964531367,0.130920402561757,0.912562032442041,0.265950788089645,0.710034987444446,0.0963293592529512,0.079939380198327,0.153232724858449,0.319082209545767,0.315227160954432,0,0.337532135814898,0.152433658019959,0.371335765062968,0.142049810527238,0.0598869746515966,0.500518941359626,0.113949846869459,0.151638009939247,0.0417727967396842,0.359074571657885,0.753200337903697,0.152656036647139,0.287238712457998,0.145576401563574
"K1_S_9",0.870652267818575,0.639472689869432,0.840703177822853,0.778700756068444,0.894786827707236,0.789149751888087,0.793464006574461,0.716856441987332,0.908803165182987,0.802420458901484,0.71903763936625,0.294643936646113,0.648703496886394,0.3040322033515,0.109946662221852,0.866714261325718,0.208661417322835,0.56228588128961,0.881249196761342,0.294736236742004,0.226730264359968,0.195422447536428,0.0688351327957724,0.931401698439534,0.749039584593952,0.0452726140709775,0.114481634018356,0.858889768628486,0.146266235498778,0.800154904875943,0.405813007360872,0.672300430068956,0.371047716702677,0.205348632767316,0.479949552146608,0.780277395604804,0.683147688116035,0.630877884536421,0.505345201092587,0.734227440425088,0.810815022596229,0.681086709579705,0.879701107112442,0.756147679496019,0.875888749477206,0.202632723247816,0.869155797778242,0.28284977550174,0.783603692173248,0.191287441025711,0.909311217620766,0.187210722094443,0.583880512001013,0.48464265351149,0.0894171779141104,0.292083081409823,0.589990641889956,0.645317165867342,0.310071665006267,0.39181863771323,0.575914730519994,0.900494150441357,0.921272173946169,0.171097041216033,0.166122433175441,0.491229069730637,0.051023063276168,0.591388400702988,0.0799602900335524,0.0738195631061994,0.0885933536410626,0.339399975442378,0.330534293798987,0.322847914618733,0.183853534796515,0.0762033423396377,0.472192900343232,0.24763354736215,0.0921458884310228,0.405377206287254,0.0895379915998473,0.133748322723191,0.202281429802931,0.208042651022673,0.0780651063681949,0.223251813187887,0.790579326629483,0.102570462232244,0.476782017154688,0.415053953262573,0.402249349129296,0.202763405927887,0.0486253884771695,0.0410093882676553,0.337532135814898,0,0.202758648342505,0.0960718752392864,0.206176929072486,0.286315241862426,0.267131384778444,0.423153907410197,0.331921849459018,0.299845911429541,0.0878481863801068,0.503921399638025,0.459841824785309,0.0564996592433003,0.212707401100859
